"Label (Grouping)","Alabama!!Total!!Estimate","Alabama!!Total!!Margin of Error","Alabama!!Below poverty level!!Estimate","Alabama!!Below poverty level!!Margin of Error","Alabama!!Percent below poverty level!!Estimate","Alabama!!Percent below poverty level!!Margin of Error","Alaska!!Total!!Estimate","Alaska!!Total!!Margin of Error","Alaska!!Below poverty level!!Estimate","Alaska!!Below poverty level!!Margin of Error","Alaska!!Percent below poverty level!!Estimate","Alaska!!Percent below poverty level!!Margin of Error","Arizona!!Total!!Estimate","Arizona!!Total!!Margin of Error","Arizona!!Below poverty level!!Estimate","Arizona!!Below poverty level!!Margin of Error","Arizona!!Percent below poverty level!!Estimate","Arizona!!Percent below poverty level!!Margin of Error","Arkansas!!Total!!Estimate","Arkansas!!Total!!Margin of Error","Arkansas!!Below poverty level!!Estimate","Arkansas!!Below poverty level!!Margin of Error","Arkansas!!Percent below poverty level!!Estimate","Arkansas!!Percent below poverty level!!Margin of Error","California!!Total!!Estimate","California!!Total!!Margin of Error","California!!Below poverty level!!Estimate","California!!Below poverty level!!Margin of Error","California!!Percent below poverty level!!Estimate","California!!Percent below poverty level!!Margin of Error","Colorado!!Total!!Estimate","Colorado!!Total!!Margin of Error","Colorado!!Below poverty level!!Estimate","Colorado!!Below poverty level!!Margin of Error","Colorado!!Percent below poverty level!!Estimate","Colorado!!Percent below poverty level!!Margin of Error","Connecticut!!Total!!Estimate","Connecticut!!Total!!Margin of Error","Connecticut!!Below poverty level!!Estimate","Connecticut!!Below poverty level!!Margin of Error","Connecticut!!Percent below poverty level!!Estimate","Connecticut!!Percent below poverty level!!Margin of Error","Delaware!!Total!!Estimate","Delaware!!Total!!Margin of Error","Delaware!!Below poverty level!!Estimate","Delaware!!Below poverty level!!Margin of Error","Delaware!!Percent below poverty level!!Estimate","Delaware!!Percent below poverty level!!Margin of Error","District of Columbia!!Total!!Estimate","District of Columbia!!Total!!Margin of Error","District of Columbia!!Below poverty level!!Estimate","District of Columbia!!Below poverty level!!Margin of Error","District of Columbia!!Percent below poverty level!!Estimate","District of Columbia!!Percent below poverty level!!Margin of Error","Florida!!Total!!Estimate","Florida!!Total!!Margin of Error","Florida!!Below poverty level!!Estimate","Florida!!Below poverty level!!Margin of Error","Florida!!Percent below poverty level!!Estimate","Florida!!Percent below poverty level!!Margin of Error","Georgia!!Total!!Estimate","Georgia!!Total!!Margin of Error","Georgia!!Below poverty level!!Estimate","Georgia!!Below poverty level!!Margin of Error","Georgia!!Percent below poverty level!!Estimate","Georgia!!Percent below poverty level!!Margin of Error","Hawaii!!Total!!Estimate","Hawaii!!Total!!Margin of Error","Hawaii!!Below poverty level!!Estimate","Hawaii!!Below poverty level!!Margin of Error","Hawaii!!Percent below poverty level!!Estimate","Hawaii!!Percent below poverty level!!Margin of Error","Idaho!!Total!!Estimate","Idaho!!Total!!Margin of Error","Idaho!!Below poverty level!!Estimate","Idaho!!Below poverty level!!Margin of Error","Idaho!!Percent below poverty level!!Estimate","Idaho!!Percent below poverty level!!Margin of Error","Illinois!!Total!!Estimate","Illinois!!Total!!Margin of Error","Illinois!!Below poverty level!!Estimate","Illinois!!Below poverty level!!Margin of Error","Illinois!!Percent below poverty level!!Estimate","Illinois!!Percent below poverty level!!Margin of Error","Indiana!!Total!!Estimate","Indiana!!Total!!Margin of Error","Indiana!!Below poverty level!!Estimate","Indiana!!Below poverty level!!Margin of Error","Indiana!!Percent below poverty level!!Estimate","Indiana!!Percent below poverty level!!Margin of Error","Iowa!!Total!!Estimate","Iowa!!Total!!Margin of Error","Iowa!!Below poverty level!!Estimate","Iowa!!Below poverty level!!Margin of Error","Iowa!!Percent below poverty level!!Estimate","Iowa!!Percent below poverty level!!Margin of Error","Kansas!!Total!!Estimate","Kansas!!Total!!Margin of Error","Kansas!!Below poverty level!!Estimate","Kansas!!Below poverty level!!Margin of Error","Kansas!!Percent below poverty level!!Estimate","Kansas!!Percent below poverty level!!Margin of Error","Kentucky!!Total!!Estimate","Kentucky!!Total!!Margin of Error","Kentucky!!Below poverty level!!Estimate","Kentucky!!Below poverty level!!Margin of Error","Kentucky!!Percent below poverty level!!Estimate","Kentucky!!Percent below poverty level!!Margin of Error","Louisiana!!Total!!Estimate","Louisiana!!Total!!Margin of Error","Louisiana!!Below poverty level!!Estimate","Louisiana!!Below poverty level!!Margin of Error","Louisiana!!Percent below poverty level!!Estimate","Louisiana!!Percent below poverty level!!Margin of Error","Maine!!Total!!Estimate","Maine!!Total!!Margin of Error","Maine!!Below poverty level!!Estimate","Maine!!Below poverty level!!Margin of Error","Maine!!Percent below poverty level!!Estimate","Maine!!Percent below poverty level!!Margin of Error","Maryland!!Total!!Estimate","Maryland!!Total!!Margin of Error","Maryland!!Below poverty level!!Estimate","Maryland!!Below poverty level!!Margin of Error","Maryland!!Percent below poverty level!!Estimate","Maryland!!Percent below poverty level!!Margin of Error","Massachusetts!!Total!!Estimate","Massachusetts!!Total!!Margin of Error","Massachusetts!!Below poverty level!!Estimate","Massachusetts!!Below poverty level!!Margin of Error","Massachusetts!!Percent below poverty level!!Estimate","Massachusetts!!Percent below poverty level!!Margin of Error","Michigan!!Total!!Estimate","Michigan!!Total!!Margin of Error","Michigan!!Below poverty level!!Estimate","Michigan!!Below poverty level!!Margin of Error","Michigan!!Percent below poverty level!!Estimate","Michigan!!Percent below poverty level!!Margin of Error","Minnesota!!Total!!Estimate","Minnesota!!Total!!Margin of Error","Minnesota!!Below poverty level!!Estimate","Minnesota!!Below poverty level!!Margin of Error","Minnesota!!Percent below poverty level!!Estimate","Minnesota!!Percent below poverty level!!Margin of Error","Mississippi!!Total!!Estimate","Mississippi!!Total!!Margin of Error","Mississippi!!Below poverty level!!Estimate","Mississippi!!Below poverty level!!Margin of Error","Mississippi!!Percent below poverty level!!Estimate","Mississippi!!Percent below poverty level!!Margin of Error","Missouri!!Total!!Estimate","Missouri!!Total!!Margin of Error","Missouri!!Below poverty level!!Estimate","Missouri!!Below poverty level!!Margin of Error","Missouri!!Percent below poverty level!!Estimate","Missouri!!Percent below poverty level!!Margin of Error","Montana!!Total!!Estimate","Montana!!Total!!Margin of Error","Montana!!Below poverty level!!Estimate","Montana!!Below poverty level!!Margin of Error","Montana!!Percent below poverty level!!Estimate","Montana!!Percent below poverty level!!Margin of Error","Nebraska!!Total!!Estimate","Nebraska!!Total!!Margin of Error","Nebraska!!Below poverty level!!Estimate","Nebraska!!Below poverty level!!Margin of Error","Nebraska!!Percent below poverty level!!Estimate","Nebraska!!Percent below poverty level!!Margin of Error","Nevada!!Total!!Estimate","Nevada!!Total!!Margin of Error","Nevada!!Below poverty level!!Estimate","Nevada!!Below poverty level!!Margin of Error","Nevada!!Percent below poverty level!!Estimate","Nevada!!Percent below poverty level!!Margin of Error","New Hampshire!!Total!!Estimate","New Hampshire!!Total!!Margin of Error","New Hampshire!!Below poverty level!!Estimate","New Hampshire!!Below poverty level!!Margin of Error","New Hampshire!!Percent below poverty level!!Estimate","New Hampshire!!Percent below poverty level!!Margin of Error","New Jersey!!Total!!Estimate","New Jersey!!Total!!Margin of Error","New Jersey!!Below poverty level!!Estimate","New Jersey!!Below poverty level!!Margin of Error","New Jersey!!Percent below poverty level!!Estimate","New Jersey!!Percent below poverty level!!Margin of Error","New Mexico!!Total!!Estimate","New Mexico!!Total!!Margin of Error","New Mexico!!Below poverty level!!Estimate","New Mexico!!Below poverty level!!Margin of Error","New Mexico!!Percent below poverty level!!Estimate","New Mexico!!Percent below poverty level!!Margin of Error","New York!!Total!!Estimate","New York!!Total!!Margin of Error","New York!!Below poverty level!!Estimate","New York!!Below poverty level!!Margin of Error","New York!!Percent below poverty level!!Estimate","New York!!Percent below poverty level!!Margin of Error","North Carolina!!Total!!Estimate","North Carolina!!Total!!Margin of Error","North Carolina!!Below poverty level!!Estimate","North Carolina!!Below poverty level!!Margin of Error","North Carolina!!Percent below poverty level!!Estimate","North Carolina!!Percent below poverty level!!Margin of Error","North Dakota!!Total!!Estimate","North Dakota!!Total!!Margin of Error","North Dakota!!Below poverty level!!Estimate","North Dakota!!Below poverty level!!Margin of Error","North Dakota!!Percent below poverty level!!Estimate","North Dakota!!Percent below poverty level!!Margin of Error","Ohio!!Total!!Estimate","Ohio!!Total!!Margin of Error","Ohio!!Below poverty level!!Estimate","Ohio!!Below poverty level!!Margin of Error","Ohio!!Percent below poverty level!!Estimate","Ohio!!Percent below poverty level!!Margin of Error","Oklahoma!!Total!!Estimate","Oklahoma!!Total!!Margin of Error","Oklahoma!!Below poverty level!!Estimate","Oklahoma!!Below poverty level!!Margin of Error","Oklahoma!!Percent below poverty level!!Estimate","Oklahoma!!Percent below poverty level!!Margin of Error","Oregon!!Total!!Estimate","Oregon!!Total!!Margin of Error","Oregon!!Below poverty level!!Estimate","Oregon!!Below poverty level!!Margin of Error","Oregon!!Percent below poverty level!!Estimate","Oregon!!Percent below poverty level!!Margin of Error","Pennsylvania!!Total!!Estimate","Pennsylvania!!Total!!Margin of Error","Pennsylvania!!Below poverty level!!Estimate","Pennsylvania!!Below poverty level!!Margin of Error","Pennsylvania!!Percent below poverty level!!Estimate","Pennsylvania!!Percent below poverty level!!Margin of Error","Rhode Island!!Total!!Estimate","Rhode Island!!Total!!Margin of Error","Rhode Island!!Below poverty level!!Estimate","Rhode Island!!Below poverty level!!Margin of Error","Rhode Island!!Percent below poverty level!!Estimate","Rhode Island!!Percent below poverty level!!Margin of Error","South Carolina!!Total!!Estimate","South Carolina!!Total!!Margin of Error","South Carolina!!Below poverty level!!Estimate","South Carolina!!Below poverty level!!Margin of Error","South Carolina!!Percent below poverty level!!Estimate","South Carolina!!Percent below poverty level!!Margin of Error","South Dakota!!Total!!Estimate","South Dakota!!Total!!Margin of Error","South Dakota!!Below poverty level!!Estimate","South Dakota!!Below poverty level!!Margin of Error","South Dakota!!Percent below poverty level!!Estimate","South Dakota!!Percent below poverty level!!Margin of Error","Tennessee!!Total!!Estimate","Tennessee!!Total!!Margin of Error","Tennessee!!Below poverty level!!Estimate","Tennessee!!Below poverty level!!Margin of Error","Tennessee!!Percent below poverty level!!Estimate","Tennessee!!Percent below poverty level!!Margin of Error","Texas!!Total!!Estimate","Texas!!Total!!Margin of Error","Texas!!Below poverty level!!Estimate","Texas!!Below poverty level!!Margin of Error","Texas!!Percent below poverty level!!Estimate","Texas!!Percent below poverty level!!Margin of Error","Utah!!Total!!Estimate","Utah!!Total!!Margin of Error","Utah!!Below poverty level!!Estimate","Utah!!Below poverty level!!Margin of Error","Utah!!Percent below poverty level!!Estimate","Utah!!Percent below poverty level!!Margin of Error","Vermont!!Total!!Estimate","Vermont!!Total!!Margin of Error","Vermont!!Below poverty level!!Estimate","Vermont!!Below poverty level!!Margin of Error","Vermont!!Percent below poverty level!!Estimate","Vermont!!Percent below poverty level!!Margin of Error","Virginia!!Total!!Estimate","Virginia!!Total!!Margin of Error","Virginia!!Below poverty level!!Estimate","Virginia!!Below poverty level!!Margin of Error","Virginia!!Percent below poverty level!!Estimate","Virginia!!Percent below poverty level!!Margin of Error","Washington!!Total!!Estimate","Washington!!Total!!Margin of Error","Washington!!Below poverty level!!Estimate","Washington!!Below poverty level!!Margin of Error","Washington!!Percent below poverty level!!Estimate","Washington!!Percent below poverty level!!Margin of Error","West Virginia!!Total!!Estimate","West Virginia!!Total!!Margin of Error","West Virginia!!Below poverty level!!Estimate","West Virginia!!Below poverty level!!Margin of Error","West Virginia!!Percent below poverty level!!Estimate","West Virginia!!Percent below poverty level!!Margin of Error","Wisconsin!!Total!!Estimate","Wisconsin!!Total!!Margin of Error","Wisconsin!!Below poverty level!!Estimate","Wisconsin!!Below poverty level!!Margin of Error","Wisconsin!!Percent below poverty level!!Estimate","Wisconsin!!Percent below poverty level!!Margin of Error","Wyoming!!Total!!Estimate","Wyoming!!Total!!Margin of Error","Wyoming!!Below poverty level!!Estimate","Wyoming!!Below poverty level!!Margin of Error","Wyoming!!Percent below poverty level!!Estimate","Wyoming!!Percent below poverty level!!Margin of Error","Puerto Rico!!Total!!Estimate","Puerto Rico!!Total!!Margin of Error","Puerto Rico!!Below poverty level!!Estimate","Puerto Rico!!Below poverty level!!Margin of Error","Puerto Rico!!Percent below poverty level!!Estimate","Puerto Rico!!Percent below poverty level!!Margin of Error"
"Population for whom poverty status is determined","4,929,195","±2,950","800,395","±23,225","16.2%","±0.5","715,594","±1,144","78,608","±6,403","11.0%","±0.9","7,210,801","±3,840","897,852","±29,780","12.5%","±0.4","2,958,098","±3,045","496,311","±21,321","16.8%","±0.7","38,307,718","±9,403","4,670,324","±66,972","12.2%","±0.2","5,727,379","±2,348","540,517","±20,050","9.4%","±0.3","3,514,107","±2,211","345,695","±15,651","9.8%","±0.4","995,107","±1,501","93,285","±8,805","9.4%","±0.9","642,853","±463","85,676","±10,339","13.3%","±1.6","21,764,366","±8,507","2,762,679","±47,630","12.7%","±0.2","10,655,140","±4,007","1,348,344","±37,893","12.7%","±0.4","1,402,729","±2,000","142,378","±10,312","10.2%","±0.7","1,889,431","±1,540","202,517","±13,176","10.7%","±0.7","12,306,019","±4,963","1,469,643","±33,705","11.9%","±0.3","6,645,013","±3,796","834,550","±28,746","12.6%","±0.4","3,103,543","±1,605","339,867","±12,981","11.0%","±0.4","2,852,901","±1,720","342,670","±15,052","12.0%","±0.5","4,389,492","±2,939","722,865","±23,794","16.5%","±0.5","4,467,616","±1,951","829,565","±23,622","18.6%","±0.5","1,347,498","±1,363","145,161","±8,962","10.8%","±0.7","6,042,925","±2,896","581,748","±21,727","9.6%","±0.4","6,763,338","±2,639","700,156","±23,050","10.4%","±0.3","9,828,430","±3,263","1,315,899","±31,439","13.4%","±0.3","5,599,770","±3,412","540,079","±19,753","9.6%","±0.4","2,841,445","±2,511","544,104","±17,010","19.1%","±0.6","6,005,542","±3,934","791,030","±21,823","13.2%","±0.4","1,098,173","±1,107","133,233","±8,663","12.1%","±0.8","1,920,017","±2,147","215,838","±12,843","11.2%","±0.7","3,139,138","±2,450","390,848","±19,015","12.5%","±0.6","1,359,894","±1,211","98,057","±6,630","7.2%","±0.5","9,103,154","±3,124","882,045","±33,909","9.7%","±0.4","2,072,033","±1,821","364,725","±14,925","17.6%","±0.7","19,185,089","±5,353","2,734,819","±62,913","14.3%","±0.3","10,417,219","±4,209","1,329,157","±34,584","12.8%","±0.3","751,246","±834","86,192","±6,650","11.5%","±0.9","11,468,520","±4,210","1,540,922","±37,806","13.4%","±0.3","3,897,556","±2,299","610,254","±15,486","15.7%","±0.4","4,161,550","±3,271","503,935","±16,879","12.1%","±0.4","12,553,587","±4,132","1,483,365","±39,129","11.8%","±0.3","1,052,644","±1,047","113,878","±12,002","10.8%","±1.1","5,140,248","±3,576","717,348","±22,151","14.0%","±0.4","879,804","±1,286","109,889","±7,433","12.5%","±0.8","6,897,298","±3,292","915,683","±33,636","13.3%","±0.5","29,416,679","±6,882","4,113,641","±72,677","14.0%","±0.2","3,329,192","±2,829","273,052","±14,660","8.2%","±0.4","624,770","±411","65,162","±5,615","10.4%","±0.9","8,442,437","±3,749","891,390","±26,093","10.6%","±0.3","7,651,971","±3,949","763,469","±24,765","10.0%","±0.3","1,721,567","±1,130","308,825","±15,631","17.9%","±0.9","5,763,986","±2,195","617,037","±19,399","10.7%","±0.3","567,648","±976","66,943","±7,510","11.8%","±1.3","3,195,054","±846","1,333,111","±27,214","41.7%","±0.9"
"    AGE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Under 18 years","1,092,602","±3,397","240,009","±11,896","22.0%","±1.1","171,926","±1,576","23,913","±3,501","13.9%","±2.1","1,564,139","±3,982","246,869","±13,608","15.8%","±0.9","683,125","±3,438","150,695","±10,767","22.1%","±1.6","8,357,454","±9,390","1,278,372","±33,966","15.3%","±0.4","1,199,629","±2,841","133,463","±10,800","11.1%","±0.9","720,822","±2,455","89,976","±8,229","12.5%","±1.1","205,476","±1,520","26,487","±4,663","12.9%","±2.3","123,271","±501","20,682","±6,185","16.8%","±5.0","4,216,922","±8,581","722,996","±25,621","17.1%","±0.6","2,474,049","±4,805","411,089","±18,458","16.6%","±0.7","289,643","±2,067","36,568","±5,626","12.6%","±1.9","458,785","±2,306","60,862","±7,852","13.3%","±1.7","2,677,993","±5,419","424,983","±20,055","15.9%","±0.8","1,543,689","±4,702","242,641","±16,604","15.7%","±1.1","708,063","±2,760","86,464","±7,266","12.2%","±1.0","680,103","±2,274","93,730","±6,746","13.8%","±1.0","987,432","±3,548","206,551","±11,572","20.9%","±1.2","1,048,439","±2,750","257,479","±12,785","24.6%","±1.2","239,183","±1,877","27,867","±3,665","11.7%","±1.5","1,331,224","±3,311","154,512","±12,386","11.6%","±0.9","1,316,151","±3,161","151,751","±10,347","11.5%","±0.8","2,075,647","±3,815","377,915","±16,585","18.2%","±0.8","1,269,593","±3,300","138,652","±10,732","10.9%","±0.8","664,554","±3,089","175,179","±8,903","26.4%","±1.3","1,332,787","±4,624","225,182","±12,669","16.9%","±0.9","230,411","±1,903","30,937","±3,961","13.4%","±1.7","466,450","±2,578","64,271","±6,551","13.8%","±1.4","679,102","±2,610","109,410","±8,541","16.1%","±1.3","247,382","±1,947","16,987","±3,314","6.9%","±1.3","1,969,892","±3,322","253,875","±17,830","12.9%","±0.9","447,383","±3,046","105,030","±8,635","23.5%","±1.9","3,904,005","±5,573","735,742","±28,887","18.8%","±0.7","2,262,741","±5,878","388,142","±16,177","17.2%","±0.7","177,917","±1,283","22,552","±3,365","12.7%","±1.9","2,520,002","±4,732","446,159","±19,223","17.7%","±0.8","936,554","±2,459","184,904","±8,928","19.7%","±0.9","815,660","±3,778","112,447","±8,303","13.8%","±1.0","2,582,015","±4,545","393,542","±19,400","15.2%","±0.8","200,126","±1,443","23,487","±5,826","11.7%","±2.9","1,098,823","±3,931","211,202","±12,057","19.2%","±1.1","214,024","±2,151","32,473","±4,457","15.2%","±2.1","1,510,148","±4,179","266,105","±16,640","17.6%","±1.1","7,363,950","±8,571","1,411,535","±40,075","19.2%","±0.5","919,689","±3,014","77,607","±8,435","8.4%","±0.9","112,373","±1,086","13,062","±2,510","11.6%","±2.2","1,837,678","±5,145","233,581","±11,806","12.7%","±0.6","1,615,031","±4,112","184,816","±12,182","11.4%","±0.8","345,552","±2,384","86,400","±7,706","25.0%","±2.2","1,224,571","±3,133","155,879","±9,502","12.7%","±0.8","127,343","±1,796","17,918","±3,549","14.1%","±2.7","515,527","±847","297,133","±9,494","57.6%","±1.9"
"            Under 5 years","279,228","±3,386","71,573","±5,688","25.6%","±1.9","45,519","±1,705","9,199","±1,835","20.2%","±4.0","386,145","±2,864","68,494","±6,576","17.7%","±1.7","172,454","±3,682","45,650","±5,092","26.5%","±2.8","2,078,213","±4,744","320,754","±13,775","15.4%","±0.7","302,660","±2,384","33,128","±4,222","10.9%","±1.4","175,834","±1,633","23,943","±3,802","13.6%","±2.1","53,066","±997","7,072","±2,069","13.3%","±3.9","38,986","±82","5,729","±2,356","14.7%","±6.0","1,078,953","±4,956","210,146","±11,273","19.5%","±1.0","613,218","±4,914","110,286","±7,992","18.0%","±1.3","76,249","±1,081","9,405","±2,039","12.3%","±2.7","109,841","±1,408","15,600","±2,596","14.2%","±2.4","662,801","±3,021","111,480","±7,413","16.8%","±1.1","391,457","±2,871","71,339","±6,261","18.2%","±1.6","178,664","±2,407","24,655","±2,903","13.8%","±1.6","174,200","±2,237","26,764","±2,780","15.4%","±1.6","255,405","±2,912","58,904","±4,907","23.1%","±1.9","267,544","±3,644","67,924","±4,971","25.4%","±1.9","59,786","±1,472","6,750","±1,579","11.3%","±2.6","345,149","±3,072","39,601","±5,345","11.5%","±1.5","336,956","±1,588","36,145","±3,974","10.7%","±1.2","529,952","±2,474","105,043","±6,666","19.8%","±1.2","323,040","±2,952","37,251","±3,694","11.5%","±1.1","166,336","±3,269","42,197","±3,687","25.4%","±2.1","341,040","±3,150","64,640","±5,364","19.0%","±1.6","56,734","±1,424","7,363","±1,537","13.0%","±2.6","118,664","±1,601","17,323","±2,723","14.6%","±2.2","170,350","±2,073","29,294","±3,624","17.2%","±2.1","61,587","±907","5,192","±1,434","8.4%","±2.3","506,955","±2,075","68,408","±7,453","13.5%","±1.5","103,127","±2,182","23,304","±3,323","22.6%","±3.2","1,032,224","±3,908","191,446","±9,440","18.5%","±0.9","577,230","±4,009","105,845","±6,258","18.3%","±1.1","46,836","±1,319","5,553","±1,295","11.9%","±2.8","651,818","±3,572","123,512","±7,580","18.9%","±1.2","234,454","±2,019","50,620","±3,807","21.6%","±1.6","194,630","±2,278","29,443","±3,533","15.1%","±1.8","656,963","±3,101","106,428","±7,861","16.2%","±1.2","51,179","±1,303","5,117","±1,885","10.0%","±3.7","275,616","±3,208","56,398","±5,378","20.5%","±2.0","56,692","±1,841","10,086","±1,947","17.8%","±3.4","395,298","±4,009","78,962","±6,737","20.0%","±1.7","1,858,916","±6,400","389,244","±17,826","20.9%","±0.9","224,357","±2,226","23,266","±3,221","10.4%","±1.4","27,634","±853","4,312","±1,124","15.6%","±4.0","475,521","±3,996","68,691","±5,844","14.4%","±1.2","413,211","±2,871","44,774","±4,207","10.8%","±1.0","85,472","±1,728","25,753","±3,117","30.1%","±3.5","305,694","±2,207","42,078","±3,636","13.8%","±1.2","29,792","±1,281","5,023","±1,255","16.9%","±3.9","99,058","±2,346","61,779","±3,353","62.4%","±3.4"
"            5 to 17 years","813,374","±4,682","168,436","±9,440","20.7%","±1.1","126,407","±1,564","14,714","±2,375","11.6%","±1.9","1,177,994","±3,290","178,375","±10,085","15.1%","±0.9","510,671","±3,848","105,045","±7,469","20.6%","±1.5","6,279,241","±9,620","957,618","±26,271","15.3%","±0.4","896,969","±3,229","100,335","±8,590","11.2%","±1.0","544,988","±2,737","66,033","±6,055","12.1%","±1.1","152,410","±1,069","19,415","±3,602","12.7%","±2.4","84,285","±489","14,953","±4,709","17.7%","±5.6","3,137,969","±7,620","512,850","±19,843","16.3%","±0.6","1,860,831","±6,127","300,803","±15,028","16.2%","±0.8","213,394","±1,526","27,163","±4,543","12.7%","±2.1","348,944","±2,310","45,262","±6,279","13.0%","±1.8","2,015,192","±4,909","313,503","±16,237","15.6%","±0.8","1,152,232","±4,160","171,302","±12,869","14.9%","±1.1","529,399","±3,094","61,809","±5,506","11.7%","±1.1","505,903","±2,730","66,966","±5,734","13.2%","±1.1","732,027","±3,510","147,647","±9,155","20.2%","±1.2","780,895","±4,071","189,555","±10,284","24.3%","±1.3","179,397","±1,817","21,117","±2,949","11.8%","±1.6","986,075","±3,132","114,911","±9,427","11.7%","±1.0","979,195","±2,839","115,606","±8,278","11.8%","±0.8","1,545,695","±4,076","272,872","±12,560","17.7%","±0.8","946,553","±3,227","101,401","±9,023","10.7%","±1.0","498,218","±4,110","132,982","±7,915","26.7%","±1.6","991,747","±4,289","160,542","±9,742","16.2%","±1.0","173,677","±2,034","23,574","±3,344","13.6%","±1.9","347,786","±2,540","46,948","±5,044","13.5%","±1.4","508,752","±2,609","80,116","±6,683","15.7%","±1.3","185,795","±1,845","11,795","±2,550","6.3%","±1.4","1,462,937","±3,047","185,467","±13,394","12.7%","±0.9","344,256","±3,136","81,726","±7,240","23.7%","±2.1","2,871,781","±5,272","544,296","±23,050","19.0%","±0.8","1,685,511","±5,794","282,297","±13,208","16.7%","±0.8","131,081","±1,617","16,999","±2,725","13.0%","±2.1","1,868,184","±5,176","322,647","±14,819","17.3%","±0.8","702,100","±2,412","134,284","±6,770","19.1%","±1.0","621,030","±3,459","83,004","±6,560","13.4%","±1.1","1,925,052","±4,392","287,114","±14,449","14.9%","±0.7","148,947","±1,461","18,370","±4,831","12.3%","±3.2","823,207","±3,587","154,804","±9,268","18.8%","±1.1","157,332","±2,004","22,387","±3,295","14.2%","±2.0","1,114,850","±4,738","187,143","±13,033","16.8%","±1.2","5,505,034","±8,589","1,022,291","±31,153","18.6%","±0.6","695,332","±2,097","54,341","±6,869","7.8%","±1.0","84,739","±1,310","8,750","±1,940","10.3%","±2.3","1,362,157","±6,193","164,890","±8,538","12.1%","±0.6","1,201,820","±3,668","140,042","±10,093","11.7%","±0.8","260,080","±2,328","60,647","±5,952","23.3%","±2.3","918,877","±3,083","113,801","±7,529","12.4%","±0.8","97,551","±1,964","12,895","±3,011","13.2%","±3.1","416,469","±2,454","235,354","±7,980","56.5%","±1.9"
